1		nn(Hits_NNS_1_9, Greatest_NNP_0_0); nsubj(Best_NNP_4_19, Hits_NNS_1_9); cop(Best_NNP_4_19, is_VBZ_2_14); det(Best_NNP_4_19, a_DT_3_17); prep(Best_NNP_4_19, of_IN_5_24); prep(Best_NNP_4_19, by_IN_8_45); pobj(of_IN_5_24, album_NN_7_39); nn(album_NN_7_39, compilation_NN_6_27); pobj(by_IN_8_45, Smith_NNP_10_53); nn(Smith_NNP_10_53, Will_NNP_9_48); nsubj(released_VBD_11_59, Best_NNP_4_19); prep(released_VBD_11_59, in_IN_12_68); prep(released_VBD_11_59, on_IN_15_84); punct(released_VBD_11_59, ._._18_104); pobj(in_IN_12_68, January_NNP_13_71); num(January_NNP_13_71, 2002_CD_14_79); pobj(on_IN_15_84, Records_NNPS_17_96); nn(Records_NNPS_17_96, Columbia_NNP_16_87)	Template	{rel} {prep}	{arg1} <nsubj< {rel:postag=VBD} >{prep:regex=prep_(.*)}> {arg2}	0.7345	a Best of compilation album ;;; a_DT_3_17; Best_NNP_4_19; of_IN_5_24; compilation_NN_6_27; album_NN_7_39	released in ;;; released_VBD_11_59	January 2002 ;;; January_NNP_13_71; 2002_CD_14_79	0.73450	None	None
1		nn(Hits_NNS_1_9, Greatest_NNP_0_0); nsubj(Best_NNP_4_19, Hits_NNS_1_9); cop(Best_NNP_4_19, is_VBZ_2_14); det(Best_NNP_4_19, a_DT_3_17); prep(Best_NNP_4_19, of_IN_5_24); prep(Best_NNP_4_19, by_IN_8_45); pobj(of_IN_5_24, album_NN_7_39); nn(album_NN_7_39, compilation_NN_6_27); pobj(by_IN_8_45, Smith_NNP_10_53); nn(Smith_NNP_10_53, Will_NNP_9_48); nsubj(released_VBD_11_59, Best_NNP_4_19); prep(released_VBD_11_59, in_IN_12_68); prep(released_VBD_11_59, on_IN_15_84); punct(released_VBD_11_59, ._._18_104); pobj(in_IN_12_68, January_NNP_13_71); num(January_NNP_13_71, 2002_CD_14_79); pobj(on_IN_15_84, Records_NNPS_17_96); nn(Records_NNPS_17_96, Columbia_NNP_16_87)	Template	{rel} {prep}	{arg1} <nsubj< {rel:postag=VBD} >{prep:regex=prep_(.*)}> {arg2}	0.7345	a Best of compilation album ;;; a_DT_3_17; Best_NNP_4_19; of_IN_5_24; compilation_NN_6_27; album_NN_7_39	released on ;;; released_VBD_11_59	Columbia Records ;;; Columbia_NNP_16_87; Records_NNP_17_96	0.73450	None	None
1		nn(Hits_NNS_1_9, Greatest_NNP_0_0); nsubj(Best_NNP_4_19, Hits_NNS_1_9); cop(Best_NNP_4_19, is_VBZ_2_14); det(Best_NNP_4_19, a_DT_3_17); prep(Best_NNP_4_19, of_IN_5_24); prep(Best_NNP_4_19, by_IN_8_45); pobj(of_IN_5_24, album_NN_7_39); nn(album_NN_7_39, compilation_NN_6_27); pobj(by_IN_8_45, Smith_NNP_10_53); nn(Smith_NNP_10_53, Will_NNP_9_48); nsubj(released_VBD_11_59, Best_NNP_4_19); prep(released_VBD_11_59, in_IN_12_68); prep(released_VBD_11_59, on_IN_15_84); punct(released_VBD_11_59, ._._18_104); pobj(in_IN_12_68, January_NNP_13_71); num(January_NNP_13_71, 2002_CD_14_79); pobj(on_IN_15_84, Records_NNPS_17_96); nn(Records_NNPS_17_96, Columbia_NNP_16_87)	Template	be {rel} {prep}	{arg1} <nsubj< {rel:postag=NNP} >{prep:regex=prep_(.*)}> {arg2}	0.0724	Greatest Hits ;;; Greatest_NNP_0_0; Hits_NN_1_9	is a Best of compilation album by ;;; is_VBZ_2_14; a_DT_3_17; Best_NNP_4_19; of_IN_5_24; compilation_NN_6_27; album_NN_7_39	Will Smith ;;; Will_NNP_9_48; Smith_NNP_10_53	0.07240	None	None
0		nn(Hits_NNS_1_9, Greatest_NNP_0_0); nsubj(Best_NNP_4_19, Hits_NNS_1_9); cop(Best_NNP_4_19, is_VBZ_2_14); det(Best_NNP_4_19, a_DT_3_17); prep(Best_NNP_4_19, of_IN_5_24); prep(Best_NNP_4_19, by_IN_8_45); pobj(of_IN_5_24, album_NN_7_39); nn(album_NN_7_39, compilation_NN_6_27); pobj(by_IN_8_45, Smith_NNP_10_53); nn(Smith_NNP_10_53, Will_NNP_9_48); nsubj(released_VBD_11_59, Best_NNP_4_19); prep(released_VBD_11_59, in_IN_12_68); prep(released_VBD_11_59, on_IN_15_84); punct(released_VBD_11_59, ._._18_104); pobj(in_IN_12_68, January_NNP_13_71); num(January_NNP_13_71, 2002_CD_14_79); pobj(on_IN_15_84, Records_NNPS_17_96); nn(Records_NNPS_17_96, Columbia_NNP_16_87)	Template	be {rel} {prep}	{arg1} <nsubj< {rel:postag=NNP} >{prep:regex=prep_(.*)}> {arg2}	0.0724	Greatest Hits ;;; Greatest_NNP_0_0; Hits_NN_1_9	is a Best of ;;; is_VBZ_2_14; a_DT_3_17; Best_NNP_4_19	compilation album ;;; compilation_NN_6_27; album_NN_7_39	0.07240	None	None
1		nn(Hits_NNS_1_9, Greatest_NNP_0_0); nsubj(Best_NNP_4_19, Hits_NNS_1_9); cop(Best_NNP_4_19, is_VBZ_2_14); det(Best_NNP_4_19, a_DT_3_17); prep(Best_NNP_4_19, of_IN_5_24); prep(Best_NNP_4_19, by_IN_8_45); pobj(of_IN_5_24, album_NN_7_39); nn(album_NN_7_39, compilation_NN_6_27); pobj(by_IN_8_45, Smith_NNP_10_53); nn(Smith_NNP_10_53, Will_NNP_9_48); nsubj(released_VBD_11_59, Best_NNP_4_19); prep(released_VBD_11_59, in_IN_12_68); prep(released_VBD_11_59, on_IN_15_84); punct(released_VBD_11_59, ._._18_104); pobj(in_IN_12_68, January_NNP_13_71); num(January_NNP_13_71, 2002_CD_14_79); pobj(on_IN_15_84, Records_NNPS_17_96); nn(Records_NNPS_17_96, Columbia_NNP_16_87)	Template	{rel}	{arg1} <nsubj< {arg2} >cop> {rel:postag=VBZ}	0.0084	Greatest Hits ;;; Greatest_NNP_0_0; Hits_NN_1_9	is ;;; is_VBZ_2_14	a Best of compilation album ;;; a_DT_3_17; Best_NNP_4_19; of_IN_5_24; compilation_NN_6_27; album_NN_7_39	0.00840	None	None
1		nn(Hits_NNS_1_9, Greatest_NNP_0_0); nsubj(Best_NNP_4_19, Hits_NNS_1_9); cop(Best_NNP_4_19, is_VBZ_2_14); det(Best_NNP_4_19, a_DT_3_17); prep(Best_NNP_4_19, of_IN_5_24); prep(Best_NNP_4_19, by_IN_8_45); pobj(of_IN_5_24, album_NN_7_39); nn(album_NN_7_39, compilation_NN_6_27); pobj(by_IN_8_45, Smith_NNP_10_53); nn(Smith_NNP_10_53, Will_NNP_9_48); nsubj(released_VBD_11_59, Best_NNP_4_19); prep(released_VBD_11_59, in_IN_12_68); prep(released_VBD_11_59, on_IN_15_84); punct(released_VBD_11_59, ._._18_104); pobj(in_IN_12_68, January_NNP_13_71); num(January_NNP_13_71, 2002_CD_14_79); pobj(on_IN_15_84, Records_NNPS_17_96); nn(Records_NNPS_17_96, Columbia_NNP_16_87)	Template	{rel}	{arg1} <nsubj< {rel:postag=VBD:regex=adopt|amend|arrive|attack|beat|bomb|call|complete|control|create|die|discover|enter|habe|have|hit|hold|introduce|invade|join|leave|lose|marry|occupy|pass|post|publish|release|rule|say|send|settle|speak|strike|take|tell|visit|win|write} >prep_in> {arg2}	0.0079	a Best of compilation album ;;; a_DT_3_17; Best_NNP_4_19; of_IN_5_24; compilation_NN_6_27; album_NN_7_39	released ;;; released_VBD_11_59	January 2002 ;;; January_NNP_13_71; 2002_CD_14_79	0.00790	None	None
1		nn(Hits_NNS_1_9, Greatest_NNP_0_0); nsubj(Best_NNP_4_19, Hits_NNS_1_9); cop(Best_NNP_4_19, is_VBZ_2_14); det(Best_NNP_4_19, a_DT_3_17); prep(Best_NNP_4_19, of_IN_5_24); prep(Best_NNP_4_19, by_IN_8_45); pobj(of_IN_5_24, album_NN_7_39); nn(album_NN_7_39, compilation_NN_6_27); pobj(by_IN_8_45, Smith_NNP_10_53); nn(Smith_NNP_10_53, Will_NNP_9_48); nsubj(released_VBD_11_59, Best_NNP_4_19); prep(released_VBD_11_59, in_IN_12_68); prep(released_VBD_11_59, on_IN_15_84); punct(released_VBD_11_59, ._._18_104); pobj(in_IN_12_68, January_NNP_13_71); num(January_NNP_13_71, 2002_CD_14_79); pobj(on_IN_15_84, Records_NNPS_17_96); nn(Records_NNPS_17_96, Columbia_NNP_16_87)	Template	be {rel} in	{arg1} <nsubj< {rel:postag=VBD:regex=announce|establish|form|hold|locate|pass|publish|release} >prep_on> {arg2}	0.0058	a Best of compilation album ;;; a_DT_3_17; Best_NNP_4_19; of_IN_5_24; compilation_NN_6_27; album_NN_7_39	be released in ;;; released_VBD_11_59	Columbia Records ;;; Columbia_NNP_16_87; Records_NNP_17_96	0.00580	None	None
1		nn(Billinghurst_NNP_1_10, Guillermo_NNP_0_0); nsubjpass(overthrown_VBN_3_27, Billinghurst_NNP_1_10); auxpass(overthrown_VBN_3_27, was_VBD_2_23); prep(overthrown_VBN_3_27, on_IN_4_38); punct(overthrown_VBN_3_27, ,_,_9_59); prep(overthrown_VBN_3_27, in_IN_10_61); punct(overthrown_VBN_3_27, ,_,_25_143); cc(overthrown_VBN_3_27, and_CC_26_145); conj(overthrown_VBN_3_27, members_NNS_28_163); punct(overthrown_VBN_3_27, ._._33_194); pobj(on_IN_4_38, February_NNP_5_41); num(February_NNP_5_41, 4_CD_6_50); punct(February_NNP_5_41, ,_,_7_52); num(February_NNP_5_41, 1914_CD_8_54); pobj(in_IN_10_61, coup_NN_13_75); det(coup_NN_13_75, a_DT_11_64); amod(coup_NN_13_75, military_JJ_12_66); partmod(coup_NN_13_75, headed_VBN_14_80); prep(headed_VBN_14_80, by_IN_15_87); pobj(by_IN_15_87, Benavides_NNP_19_107); nn(Benavides_NNP_19_107, colonel_NN_16_90); nn(Benavides_NNP_19_107, Oscar_NNP_17_98); nn(Benavides_NNP_19_107, R._NNP_18_104); punct(Benavides_NNP_19_107, ,_,_20_117); conj(Benavides_NNP_19_107, Javier_NNP_21_119); cc(Benavides_NNP_19_107, and_CC_22_126); conj(Benavides_NNP_19_107, Prado_NNP_24_137); nn(Prado_NNP_24_137, Manuel_NNP_23_130); nn(members_NNS_28_163, conservatives_NNS_27_149); prep(members_NNS_28_163, of_IN_29_171); pobj(of_IN_29_171, Party_NNP_32_188); det(Party_NNP_32_188, the_DT_30_174); nn(Party_NNP_32_188, Civilista_NNP_31_178)	Template	be {rel} {prep}	{arg1} <nsubjpass< {rel:postag=VBN} >{prep:regex=prep_(.*)}> {arg2}	1.0	Guillermo Billinghurst ;;; Guillermo_NNP_0_0; Billinghurst_NNP_1_10	was overthrown in ;;; was_VBD_2_23; overthrown_VBN_3_27	a military coup headed by colonel Oscar R. Benavides , Javier and Manuel Prado ;;; a_DT_11_64; military_JJ_12_66; coup_NN_13_75; headed_VBN_14_80; by_IN_15_87; colonel_NN_16_90; Oscar_NNP_17_98; R._NNP_18_104; Benavides_NNP_19_107; ,_,_20_117; Javier_NNP_21_119; and_CC_22_126; Manuel_NNP_23_130; Prado_NNP_24_137	1.00000	None	None
1		nn(Billinghurst_NNP_1_10, Guillermo_NNP_0_0); nsubjpass(overthrown_VBN_3_27, Billinghurst_NNP_1_10); auxpass(overthrown_VBN_3_27, was_VBD_2_23); prep(overthrown_VBN_3_27, on_IN_4_38); punct(overthrown_VBN_3_27, ,_,_9_59); prep(overthrown_VBN_3_27, in_IN_10_61); punct(overthrown_VBN_3_27, ,_,_25_143); cc(overthrown_VBN_3_27, and_CC_26_145); conj(overthrown_VBN_3_27, members_NNS_28_163); punct(overthrown_VBN_3_27, ._._33_194); pobj(on_IN_4_38, February_NNP_5_41); num(February_NNP_5_41, 4_CD_6_50); punct(February_NNP_5_41, ,_,_7_52); num(February_NNP_5_41, 1914_CD_8_54); pobj(in_IN_10_61, coup_NN_13_75); det(coup_NN_13_75, a_DT_11_64); amod(coup_NN_13_75, military_JJ_12_66); partmod(coup_NN_13_75, headed_VBN_14_80); prep(headed_VBN_14_80, by_IN_15_87); pobj(by_IN_15_87, Benavides_NNP_19_107); nn(Benavides_NNP_19_107, colonel_NN_16_90); nn(Benavides_NNP_19_107, Oscar_NNP_17_98); nn(Benavides_NNP_19_107, R._NNP_18_104); punct(Benavides_NNP_19_107, ,_,_20_117); conj(Benavides_NNP_19_107, Javier_NNP_21_119); cc(Benavides_NNP_19_107, and_CC_22_126); conj(Benavides_NNP_19_107, Prado_NNP_24_137); nn(Prado_NNP_24_137, Manuel_NNP_23_130); nn(members_NNS_28_163, conservatives_NNS_27_149); prep(members_NNS_28_163, of_IN_29_171); pobj(of_IN_29_171, Party_NNP_32_188); det(Party_NNP_32_188, the_DT_30_174); nn(Party_NNP_32_188, Civilista_NNP_31_178)	Template	be {rel} {prep}	{arg1} <nsubjpass< {rel:postag=VBN} >{prep:regex=prep_(.*)}> {arg2}	1.0	Guillermo Billinghurst ;;; Guillermo_NNP_0_0; Billinghurst_NNP_1_10	was overthrown on ;;; was_VBD_2_23; overthrown_VBN_3_27	February 4 , 1914 ;;; February_NNP_5_41; 4_CD_6_50; ,_,_7_52; 1914_CD_8_54	1.00000	None	None
1		nn(Billinghurst_NNP_1_10, Guillermo_NNP_0_0); nsubjpass(overthrown_VBN_3_27, Billinghurst_NNP_1_10); auxpass(overthrown_VBN_3_27, was_VBD_2_23); prep(overthrown_VBN_3_27, on_IN_4_38); punct(overthrown_VBN_3_27, ,_,_9_59); prep(overthrown_VBN_3_27, in_IN_10_61); punct(overthrown_VBN_3_27, ,_,_25_143); cc(overthrown_VBN_3_27, and_CC_26_145); conj(overthrown_VBN_3_27, members_NNS_28_163); punct(overthrown_VBN_3_27, ._._33_194); pobj(on_IN_4_38, February_NNP_5_41); num(February_NNP_5_41, 4_CD_6_50); punct(February_NNP_5_41, ,_,_7_52); num(February_NNP_5_41, 1914_CD_8_54); pobj(in_IN_10_61, coup_NN_13_75); det(coup_NN_13_75, a_DT_11_64); amod(coup_NN_13_75, military_JJ_12_66); partmod(coup_NN_13_75, headed_VBN_14_80); prep(headed_VBN_14_80, by_IN_15_87); pobj(by_IN_15_87, Benavides_NNP_19_107); nn(Benavides_NNP_19_107, colonel_NN_16_90); nn(Benavides_NNP_19_107, Oscar_NNP_17_98); nn(Benavides_NNP_19_107, R._NNP_18_104); punct(Benavides_NNP_19_107, ,_,_20_117); conj(Benavides_NNP_19_107, Javier_NNP_21_119); cc(Benavides_NNP_19_107, and_CC_22_126); conj(Benavides_NNP_19_107, Prado_NNP_24_137); nn(Prado_NNP_24_137, Manuel_NNP_23_130); nn(members_NNS_28_163, conservatives_NNS_27_149); prep(members_NNS_28_163, of_IN_29_171); pobj(of_IN_29_171, Party_NNP_32_188); det(Party_NNP_32_188, the_DT_30_174); nn(Party_NNP_32_188, Civilista_NNP_31_178)	Template	be {rel} {prep}	{arg1} >partmod> {rel:postag=VBN} >{prep:regex=prep_(.*)}> {arg2}	0.111	a military coup ;;; a_DT_11_64; military_JJ_12_66; coup_NN_13_75	be headed by ;;; headed_VBN_14_80	colonel Oscar R. Benavides , Javier and Manuel Prado ;;; colonel_NN_16_90; Oscar_NNP_17_98; R._NNP_18_104; Benavides_NNP_19_107; ,_,_20_117; Javier_NNP_21_119; and_CC_22_126; Manuel_NNP_23_130; Prado_NNP_24_137	0.11100	None	None
1		punct(Harken_NNP_0_0, ,_,_1_7); rcmod(Harken_NNP_0_0, owns_VBZ_3_15); punct(Harken_NNP_0_0, ,_,_9_50); nsubj(owns_VBZ_3_15, which_WDT_2_9); dobj(owns_VBZ_3_15, stations_NNS_8_41); quantmod(800_CD_5_26, about_IN_4_20); num(stations_NNS_8_41, 800_CD_5_26); amod(stations_NNS_8_41, retail_JJ_6_30); nn(stations_NNS_8_41, gas_NN_7_37); nsubj(said_VBD_11_56, Harken_NNP_0_0); aux(said_VBD_11_56, has_VBZ_10_52); ccomp(said_VBD_11_56, interested_JJ_15_80); punct(said_VBD_11_56, ._._29_157); nsubj(interested_JJ_15_80, it_PRP_12_61); cop(interested_JJ_15_80, is_VBZ_13_64); advmod(interested_JJ_15_80, particularly_RB_14_67); prep(interested_JJ_15_80, in_IN_16_91); advcl(interested_JJ_15_80, fill_VB_23_130); pobj(in_IN_16_91, refinery_NN_19_104); possessive(Tesoro_NNP_17_94, 's_POS_18_101); poss(refinery_NN_19_104, Tesoro_NNP_17_94); mark(fill_VB_23_130, because_IN_20_113); nsubj(fill_VB_23_130, it_PRP_21_121); aux(fill_VB_23_130, would_MD_22_124); dobj(fill_VB_23_130, gap_NN_25_137); det(gap_NN_25_137, a_DT_24_135); prep(gap_NN_25_137, in_IN_26_141); pobj(in_IN_26_141, business_NN_28_148); poss(business_NN_28_148, its_PRP$_27_144)	Template	{rel}	{arg1} <nsubj< {rel:postag=VB} >dobj> {arg2}	0.1473	it ;;; it_PRP_21_121	would fill ;;; would_MD_22_124; fill_VB_23_130	a gap ;;; a_DT_24_135; gap_NN_25_137	0.14730	None	None
1		punct(Harken_NNP_0_0, ,_,_1_7); rcmod(Harken_NNP_0_0, owns_VBZ_3_15); punct(Harken_NNP_0_0, ,_,_9_50); nsubj(owns_VBZ_3_15, which_WDT_2_9); dobj(owns_VBZ_3_15, stations_NNS_8_41); quantmod(800_CD_5_26, about_IN_4_20); num(stations_NNS_8_41, 800_CD_5_26); amod(stations_NNS_8_41, retail_JJ_6_30); nn(stations_NNS_8_41, gas_NN_7_37); nsubj(said_VBD_11_56, Harken_NNP_0_0); aux(said_VBD_11_56, has_VBZ_10_52); ccomp(said_VBD_11_56, interested_JJ_15_80); punct(said_VBD_11_56, ._._29_157); nsubj(interested_JJ_15_80, it_PRP_12_61); cop(interested_JJ_15_80, is_VBZ_13_64); advmod(interested_JJ_15_80, particularly_RB_14_67); prep(interested_JJ_15_80, in_IN_16_91); advcl(interested_JJ_15_80, fill_VB_23_130); pobj(in_IN_16_91, refinery_NN_19_104); possessive(Tesoro_NNP_17_94, 's_POS_18_101); poss(refinery_NN_19_104, Tesoro_NNP_17_94); mark(fill_VB_23_130, because_IN_20_113); nsubj(fill_VB_23_130, it_PRP_21_121); aux(fill_VB_23_130, would_MD_22_124); dobj(fill_VB_23_130, gap_NN_25_137); det(gap_NN_25_137, a_DT_24_135); prep(gap_NN_25_137, in_IN_26_141); pobj(in_IN_26_141, business_NN_28_148); poss(business_NN_28_148, its_PRP$_27_144)	Template	be {rel} {prep}	{arg1} <nsubj< {rel:postag=JJ} >{prep:regex=prep_(.*)}> {arg2}	0.0478	it ;;; it_PRP_12_61	is particularly interested in ;;; is_VBZ_13_64; particularly_RB_14_67; interested_JJ_15_80	Tesoro 's refinery ;;; Tesoro_NNP_17_94; 's_POS_18_101; refinery_NN_19_104	0.04780	because_it would fill a gap in its business_20_28	None
0		punct(Harken_NNP_0_0, ,_,_1_7); rcmod(Harken_NNP_0_0, owns_VBZ_3_15); punct(Harken_NNP_0_0, ,_,_9_50); nsubj(owns_VBZ_3_15, which_WDT_2_9); dobj(owns_VBZ_3_15, stations_NNS_8_41); quantmod(800_CD_5_26, about_IN_4_20); num(stations_NNS_8_41, 800_CD_5_26); amod(stations_NNS_8_41, retail_JJ_6_30); nn(stations_NNS_8_41, gas_NN_7_37); nsubj(said_VBD_11_56, Harken_NNP_0_0); aux(said_VBD_11_56, has_VBZ_10_52); ccomp(said_VBD_11_56, interested_JJ_15_80); punct(said_VBD_11_56, ._._29_157); nsubj(interested_JJ_15_80, it_PRP_12_61); cop(interested_JJ_15_80, is_VBZ_13_64); advmod(interested_JJ_15_80, particularly_RB_14_67); prep(interested_JJ_15_80, in_IN_16_91); advcl(interested_JJ_15_80, fill_VB_23_130); pobj(in_IN_16_91, refinery_NN_19_104); possessive(Tesoro_NNP_17_94, 's_POS_18_101); poss(refinery_NN_19_104, Tesoro_NNP_17_94); mark(fill_VB_23_130, because_IN_20_113); nsubj(fill_VB_23_130, it_PRP_21_121); aux(fill_VB_23_130, would_MD_22_124); dobj(fill_VB_23_130, gap_NN_25_137); det(gap_NN_25_137, a_DT_24_135); prep(gap_NN_25_137, in_IN_26_141); pobj(in_IN_26_141, business_NN_28_148); poss(business_NN_28_148, its_PRP$_27_144)	Template	{rel}	{arg1} <nsubj< {arg2} >cop> {rel:postag=VBZ}	0.0084	it ;;; it_PRP_12_61	is particularly ;;; is_VBZ_13_64; particularly_RB_14_67	interested ;;; interested_JJ_15_80	0.00840	None	None
1		punct(Harken_NNP_0_0, ,_,_1_7); rcmod(Harken_NNP_0_0, owns_VBZ_3_15); punct(Harken_NNP_0_0, ,_,_9_50); nsubj(owns_VBZ_3_15, which_WDT_2_9); dobj(owns_VBZ_3_15, stations_NNS_8_41); quantmod(800_CD_5_26, about_IN_4_20); num(stations_NNS_8_41, 800_CD_5_26); amod(stations_NNS_8_41, retail_JJ_6_30); nn(stations_NNS_8_41, gas_NN_7_37); nsubj(said_VBD_11_56, Harken_NNP_0_0); aux(said_VBD_11_56, has_VBZ_10_52); ccomp(said_VBD_11_56, interested_JJ_15_80); punct(said_VBD_11_56, ._._29_157); nsubj(interested_JJ_15_80, it_PRP_12_61); cop(interested_JJ_15_80, is_VBZ_13_64); advmod(interested_JJ_15_80, particularly_RB_14_67); prep(interested_JJ_15_80, in_IN_16_91); advcl(interested_JJ_15_80, fill_VB_23_130); pobj(in_IN_16_91, refinery_NN_19_104); possessive(Tesoro_NNP_17_94, 's_POS_18_101); poss(refinery_NN_19_104, Tesoro_NNP_17_94); mark(fill_VB_23_130, because_IN_20_113); nsubj(fill_VB_23_130, it_PRP_21_121); aux(fill_VB_23_130, would_MD_22_124); dobj(fill_VB_23_130, gap_NN_25_137); det(gap_NN_25_137, a_DT_24_135); prep(gap_NN_25_137, in_IN_26_141); pobj(in_IN_26_141, business_NN_28_148); poss(business_NN_28_148, its_PRP$_27_144)	Template	be {rel} by	{arg1} <dobj< {rel:postag=VBZ} <rcmod< {arg2}	0.0067	about 800 retail gas stations ;;; about_IN_4_20; 800_CD_5_26; retail_JJ_6_30; gas_NN_7_37; stations_NN_8_41	be owns by ;;; owns_VBZ_3_15	Harken ;;; Harken_NNP_0_0	0.00670	None	None
