score	conf	op-conf	yield	precision	extr	enabler	attrib	sentence	dependencies	Arg1 Cleanup feature	Arg1 comes after arg2	Arg2 comes before Rel	Args both start and end with nouns	Extr has attribution?	Extr has enabledBy?	Hyp words near rel	If before arg1 and no enabledBy?	Noun-Verb-Noun in arg2	OpenParse Confidence	Prep in arg2?	Prep right after arg2?	Prep right before arg1?	Rel contains VBD	Rel contains VBG	Rel contains VBP	Rel ends with of	Rel head is a communication verb?	Rel starts with "be"?	Sentence starts with extr?	That before rel	Vacuous rel+arg2	Verb after arg2?
1	0.6617297258836088	0.0155	252	0.8102893890675241	(Senator Panfilo Lacson; be linked to; the February 6)	false	false	Armed Forces of the Philippines chief of staff General Hermogenes Esperon , Jr. linked Senator Panfilo Lacson to the February 6 , 2005 Coup d 'etat plot .	nn(Forces_NNPS_1_6, Armed_NNP_0_0); prep(Forces_NNPS_1_6, of_IN_2_13); pobj(of_IN_2_13, chief_NN_5_32); det(chief_NN_5_32, the_DT_3_16); nn(chief_NN_5_32, Philippines_NNPS_4_20); prep(chief_NN_5_32, of_IN_6_38); pobj(of_IN_6_38, Esperon_NNP_10_66); nn(Esperon_NNP_10_66, staff_NN_7_41); nn(Esperon_NNP_10_66, General_NNP_8_47); nn(Esperon_NNP_10_66, Hermogenes_NNP_9_55); nsubj(linked_VBD_13_80, Forces_NNPS_1_6); punct(linked_VBD_13_80, ,_,_11_74); nsubj(linked_VBD_13_80, Jr._NNP_12_76); dobj(linked_VBD_13_80, Lacson_NNP_16_103); prep(linked_VBD_13_80, to_TO_17_110); punct(linked_VBD_13_80, ._._27_153); nn(Lacson_NNP_16_103, Senator_NNP_14_87); nn(Lacson_NNP_16_103, Panfilo_NNP_15_95); pobj(to_TO_17_110, February_NNP_19_117); det(February_NNP_19_117, the_DT_18_113); num(February_NNP_19_117, 6_CD_20_126); punct(February_NNP_19_117, ,_,_21_128); rcmod(February_NNP_19_117, d_VBD_24_140); num(Coup_NN_23_135, 2005_CD_22_130); nsubj(d_VBD_24_140, Coup_NN_23_135); dobj(d_VBD_24_140, plot_NN_26_148); amod(plot_NN_26_148, 'etat_JJ_25_142)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0155	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
1	0.6617297258836088	0.0155	253	0.8108974358974359	(Hutt Park Railway; be operated in; Petone)	false	false	Hutt Park railway station was on the privately owned but government operated Hutt Park Railway in Petone , a suburb of the city of Lower Hutt in the Wellington region of New Zealand s North Island .	nn(station_NN_3_18, Hutt_NNP_0_0); nn(station_NN_3_18, Park_NNP_1_5); nn(station_NN_3_18, railway_NN_2_10); nsubj(was_VBD_4_26, station_NN_3_18); prep(was_VBD_4_26, on_IN_5_30); punct(was_VBD_4_26, ._._36_197); pobj(on_IN_5_30, owned_VBN_8_47); dep(owned_VBN_8_47, the_DT_6_33); advmod(owned_VBN_8_47, privately_RB_7_37); cc(owned_VBN_8_47, but_CC_9_53); conj(owned_VBN_8_47, operated_VBD_11_68); nsubj(operated_VBD_11_68, government_NN_10_57); dobj(operated_VBD_11_68, Railway_NNP_14_87); prep(operated_VBD_11_68, in_IN_15_95); dep(operated_VBD_11_68, s_VBZ_33_182); nn(Railway_NNP_14_87, Hutt_NNP_12_77); nn(Railway_NNP_14_87, Park_NNP_13_82); pobj(in_IN_15_95, Petone_NNP_16_98); punct(Petone_NNP_16_98, ,_,_17_105); appos(Petone_NNP_16_98, suburb_NN_19_109); det(suburb_NN_19_109, a_DT_18_107); prep(suburb_NN_19_109, of_IN_20_116); prep(suburb_NN_19_109, in_IN_26_142); pobj(of_IN_20_116, city_NN_22_123); det(city_NN_22_123, the_DT_21_119); prep(city_NN_22_123, of_IN_23_128); pobj(of_IN_23_128, Hutt_NNP_25_137); nn(Hutt_NNP_25_137, Lower_NNP_24_131); pobj(in_IN_26_142, region_NN_29_160); det(region_NN_29_160, the_DT_27_145); nn(region_NN_29_160, Wellington_NNP_28_149); prep(region_NN_29_160, of_IN_30_167); pobj(of_IN_30_167, Zealand_NNP_32_174); nn(Zealand_NNP_32_174, New_NNP_31_170); dobj(s_VBZ_33_182, Island_NNP_35_190); nn(Island_NNP_35_190, North_NNP_34_184)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0155	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
1	0.6617297258836088	0.0155	254	0.8115015974440895	(the year-long course; be completed at; the Canadian Forces Command and Staff College)	false	false	While in the CF , he completed the year-long course at the Canadian Forces Command and Staff College and received a Master of Arts in war studies degree from Royal Military College of Canada , student # G0053 in 1980 .	dep(While_IN_0_0, in_IN_1_6); pobj(in_IN_1_6, CF_NNP_3_13); det(CF_NNP_3_13, the_DT_2_9); prep(completed_VBD_6_21, While_IN_0_0); punct(completed_VBD_6_21, ,_,_4_16); nsubj(completed_VBD_6_21, he_PRP_5_18); dobj(completed_VBD_6_21, course_NN_9_45); prep(completed_VBD_6_21, at_IN_10_52); cc(completed_VBD_6_21, and_CC_18_101); conj(completed_VBD_6_21, received_VBD_19_105); punct(completed_VBD_6_21, ._._40_217); det(course_NN_9_45, the_DT_7_31); amod(course_NN_9_45, year-long_JJ_8_35); pobj(at_IN_10_52, Command_NNP_14_75); det(Command_NNP_14_75, the_DT_11_55); nn(Command_NNP_14_75, Canadian_NNP_12_59); nn(Command_NNP_14_75, Forces_NNP_13_68); cc(Command_NNP_14_75, and_CC_15_83); conj(Command_NNP_14_75, College_NNP_17_93); nn(College_NNP_17_93, Staff_NNP_16_87); dobj(received_VBD_19_105, Master_NN_21_116); prep(received_VBD_19_105, in_IN_24_131); prep(received_VBD_19_105, from_IN_28_153); det(Master_NN_21_116, a_DT_20_114); prep(Master_NN_21_116, of_IN_22_123); pobj(of_IN_22_123, Arts_NNS_23_126); pobj(in_IN_24_131, degree_NN_27_146); nn(degree_NN_27_146, war_NN_25_134); nn(degree_NN_27_146, studies_NNS_26_138); pobj(from_IN_28_153, College_NNP_31_173); nn(College_NNP_31_173, Royal_NNP_29_158); nn(College_NNP_31_173, Military_NNP_30_164); prep(College_NNP_31_173, of_IN_32_181); punct(College_NNP_31_173, ,_,_34_191); appos(College_NNP_31_173, student_NN_35_193); pobj(of_IN_32_181, Canada_NNP_33_184); ccomp(student_NN_35_193, G0053_._37_203); dep(G0053_._37_203, #_#_36_201); prep(G0053_._37_203, in_IN_38_209); pobj(in_IN_38_209, 1980_CD_39_212)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0155	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
0	0.660268730880021	0.0105	254	0.8089171974522293	(the Aetolians; realised; Rome)	false	false	But when the Aetolians realised that Rome was to rule the Greek cities and asked Antiochus III the Great of Syria for help , the Roman general Manius Acilius Glabrio seized Lamia and advanced to Amfissa , where he conquered the Crissaean plain and besieged the town in 190 BC .	det(Aetolians_NNPS_3_13, the_DT_2_9); advmod(realised_VBD_4_23, when_WRB_1_4); nsubj(realised_VBD_4_23, Aetolians_NNPS_3_13); ccomp(realised_VBD_4_23, was_VBD_7_42); complm(was_VBD_7_42, that_IN_5_32); nsubj(was_VBD_7_42, Rome_NNP_6_37); xcomp(was_VBD_7_42, rule_VB_9_49); cc(was_VBD_7_42, and_CC_13_71); conj(was_VBD_7_42, asked_VBD_14_75); aux(rule_VB_9_49, to_TO_8_46); dobj(rule_VB_9_49, cities_NNS_12_64); det(cities_NNS_12_64, the_DT_10_54); amod(cities_NNS_12_64, Greek_JJ_11_58); dobj(asked_VBD_14_75, III_NNP_16_91); prep(asked_VBD_14_75, for_IN_21_114); nn(III_NNP_16_91, Antiochus_NNP_15_81); dep(III_NNP_16_91, Great_NNP_18_99); det(Great_NNP_18_99, the_DT_17_95); prep(Great_NNP_18_99, of_IN_19_105); pobj(of_IN_19_105, Syria_NNP_20_108); pobj(for_IN_21_114, help_NN_22_118); dep(general_JJ_26_135, Roman_NNP_25_129); det(Glabrio_NNP_29_158, the_DT_24_125); amod(Glabrio_NNP_29_158, general_JJ_26_135); nn(Glabrio_NNP_29_158, Manius_NNP_27_143); nn(Glabrio_NNP_29_158, Acilius_NNP_28_150); cc(seized_VBD_30_166, But_CC_0_0); dep(seized_VBD_30_166, realised_VBD_4_23); punct(seized_VBD_30_166, ,_,_23_123); nsubj(seized_VBD_30_166, Glabrio_NNP_29_158); dobj(seized_VBD_30_166, Lamia_NNP_31_173); cc(seized_VBD_30_166, and_CC_32_179); conj(seized_VBD_30_166, advanced_VBD_33_183); punct(seized_VBD_30_166, ._._50_276); prep(advanced_VBD_33_183, to_TO_34_192); pobj(to_TO_34_192, Amfissa_NNP_35_195); punct(Amfissa_NNP_35_195, ,_,_36_203); rcmod(Amfissa_NNP_35_195, conquered_VBD_39_214); advmod(conquered_VBD_39_214, where_WRB_37_205); nsubj(conquered_VBD_39_214, he_PRP_38_211); dobj(conquered_VBD_39_214, plain_NN_42_238); cc(conquered_VBD_39_214, and_CC_43_244); conj(conquered_VBD_39_214, besieged_VBN_44_248); det(plain_NN_42_238, the_DT_40_224); nn(plain_NN_42_238, Crissaean_NNP_41_228); dobj(besieged_VBN_44_248, town_NN_46_261); prep(besieged_VBN_44_248, in_IN_47_266); det(town_NN_46_261, the_DT_45_257); pobj(in_IN_47_266, BC_NNP_49_273); num(BC_NNP_49_273, 190_CD_48_269)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0105	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
1	0.6596249234989158	0.0083	255	0.8095238095238095	(Federico Arturo Cordero Salguero; was born in; Rio Piedras)	false	false	Cordero was born Federico Arturo Cordero Salguero in Rio Piedras , Puerto Rico , a town which is now part the San Juan , the capital of Puerto Rico .	nsubjpass(born_VBN_2_12, Cordero_NNP_0_0); auxpass(born_VBN_2_12, was_VBD_1_8); dobj(born_VBN_2_12, Salguero_NNP_6_41); punct(born_VBN_2_12, ._._29_148); nn(Salguero_NNP_6_41, Federico_NNP_3_17); nn(Salguero_NNP_6_41, Arturo_NNP_4_26); nn(Salguero_NNP_6_41, Cordero_NNP_5_33); prep(Salguero_NNP_6_41, in_IN_7_50); pobj(in_IN_7_50, Piedras_NNP_9_57); nn(Piedras_NNP_9_57, Rio_NNP_8_53); punct(Piedras_NNP_9_57, ,_,_10_65); appos(Piedras_NNP_9_57, Rico_NNP_12_74); punct(Piedras_NNP_9_57, ,_,_13_79); appos(Piedras_NNP_9_57, town_NN_15_83); nn(Rico_NNP_12_74, Puerto_NNP_11_67); det(town_NN_15_83, a_DT_14_81); rcmod(town_NN_15_83, part_NN_19_101); nsubj(part_NN_19_101, which_WDT_16_88); cop(part_NN_19_101, is_VBZ_17_94); advmod(part_NN_19_101, now_RB_18_97); dobj(part_NN_19_101, Juan_NNP_22_114); det(Juan_NNP_22_114, the_DT_20_106); nn(Juan_NNP_22_114, San_NNP_21_110); punct(Juan_NNP_22_114, ,_,_23_119); appos(Juan_NNP_22_114, capital_NN_25_125); det(capital_NN_25_125, the_DT_24_121); prep(capital_NN_25_125, of_IN_26_133); pobj(of_IN_26_133, Rico_NNP_28_143); nn(Rico_NNP_28_143, Puerto_NNP_27_136)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0083	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
1	0.6596249234989158	0.0083	256	0.810126582278481	(Francesco Sparanero; was born in; San Prospero)	false	false	Nero was born Francesco Sparanero in San Prospero , Emilia-Romagna , and grew up in Bedonia and in Milan .	nsubjpass(born_VBN_2_9, Nero_NNP_0_0); auxpass(born_VBN_2_9, was_VBD_1_5); dobj(born_VBN_2_9, Sparanero_NNP_4_24); punct(born_VBN_2_9, ,_,_10_67); cc(born_VBN_2_9, and_CC_11_69); conj(born_VBN_2_9, grew_VBD_12_73); punct(born_VBN_2_9, ._._19_105); nn(Sparanero_NNP_4_24, Francesco_NNP_3_14); prep(Sparanero_NNP_4_24, in_IN_5_34); pobj(in_IN_5_34, Prospero_NNP_7_41); nn(Prospero_NNP_7_41, San_NNP_6_37); punct(Prospero_NNP_7_41, ,_,_8_50); appos(Prospero_NNP_7_41, Emilia-Romagna_NNP_9_52); prt(grew_VBD_12_73, up_RP_13_78); prep(grew_VBD_12_73, in_IN_14_81); pobj(in_IN_14_81, Bedonia_NNP_15_84); cc(in_IN_14_81, and_CC_16_92); conj(in_IN_14_81, in_IN_17_96); pobj(in_IN_17_96, Milan_NNP_18_99)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0083	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
1	0.6592176164356323	0.1349	257	0.8107255520504731	(Both radial glia and astrocytes; can also act as; stem cells)	false	false	Both radial glia and astrocytes can also act as stem cells , generating new neurons and glia .	det(glia_NN_2_12, Both_DT_0_0); amod(glia_NN_2_12, radial_JJ_1_5); cc(glia_NN_2_12, and_CC_3_17); conj(glia_NN_2_12, astrocytes_NNS_4_21); nsubj(act_VB_7_41, glia_NN_2_12); aux(act_VB_7_41, can_MD_5_32); advmod(act_VB_7_41, also_RB_6_36); prep(act_VB_7_41, as_IN_8_45); punct(act_VB_7_41, ,_,_11_59); xcomp(act_VB_7_41, generating_VBG_12_61); punct(act_VB_7_41, ._._17_93); pobj(as_IN_8_45, cells_NNS_10_53); nn(cells_NNS_10_53, stem_NN_9_48); dobj(generating_VBG_12_61, neurons_NNS_14_76); amod(neurons_NNS_14_76, new_JJ_13_72); cc(neurons_NNS_14_76, and_CC_15_84); conj(neurons_NNS_14_76, glia_NNP_16_88)	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.1349	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0
1	0.6591031256357218	1.0	258	0.8113207547169812	(Blue Water High; is aired twice in; South Africa)	false	false	In South Africa , Blue Water High is aired twice a week on Go on the local satellite system , DSTV on channel 123 .	pobj(In_IN_0_0, Africa_NNP_2_9); nn(Africa_NNP_2_9, South_NNP_1_3); nn(High_NNP_6_29, Blue_NNP_4_18); nn(High_NNP_6_29, Water_NNP_5_23); prep(aired_VBN_8_37, In_IN_0_0); punct(aired_VBN_8_37, ,_,_3_16); nsubjpass(aired_VBN_8_37, High_NNP_6_29); auxpass(aired_VBN_8_37, is_VBZ_7_34); advmod(aired_VBN_8_37, twice_RB_9_43); tmod(aired_VBN_8_37, week_NN_11_51); prep(aired_VBN_8_37, on_IN_12_56); prep(aired_VBN_8_37, on_IN_14_62); punct(aired_VBN_8_37, ,_,_19_92); conj(aired_VBN_8_37, DSTV_VB_20_94); punct(aired_VBN_8_37, ._._24_114); det(week_NN_11_51, a_DT_10_49); pobj(on_IN_12_56, Go_NNP_13_59); pobj(on_IN_14_62, system_NN_18_85); det(system_NN_18_85, the_DT_15_65); amod(system_NN_18_85, local_JJ_16_69); nn(system_NN_18_85, satellite_NN_17_75); prep(DSTV_VB_20_94, on_IN_21_99); pobj(on_IN_21_99, channel_NN_22_102); num(channel_NN_22_102, 123_CD_23_110)	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
1	0.6588559275827122	1.0	259	0.8119122257053292	(3.4 million additional shares; will be offered in; concurrent international offerings)	false	false	Five million shares will be offered in the U.S. , and 3.4 million additional shares will be offered in concurrent international offerings outside the U.S. .	number(million_CD_1_5, Five_CD_0_0); num(shares_NNS_2_13, million_CD_1_5); nsubjpass(offered_VBN_5_28, shares_NNS_2_13); aux(offered_VBN_5_28, will_MD_3_20); auxpass(offered_VBN_5_28, be_VB_4_25); prep(offered_VBN_5_28, in_IN_6_36); punct(offered_VBN_5_28, ,_,_9_48); cc(offered_VBN_5_28, and_CC_10_50); conj(offered_VBN_5_28, offered_VBN_17_92); punct(offered_VBN_5_28, ._._25_155); pobj(in_IN_6_36, U.S._NNP_8_43); det(U.S._NNP_8_43, the_DT_7_39); number(million_CD_12_58, 3.4_CD_11_54); num(shares_NNS_14_77, million_CD_12_58); amod(shares_NNS_14_77, additional_JJ_13_66); nsubjpass(offered_VBN_17_92, shares_NNS_14_77); aux(offered_VBN_17_92, will_MD_15_84); auxpass(offered_VBN_17_92, be_VB_16_89); prep(offered_VBN_17_92, in_IN_18_100); pobj(in_IN_18_100, offerings_NNS_21_128); amod(offerings_NNS_21_128, concurrent_JJ_19_103); amod(offerings_NNS_21_128, international_JJ_20_114); prep(offerings_NNS_21_128, outside_IN_22_138); pobj(outside_IN_22_138, U.S._NNP_24_150); det(U.S._NNP_24_150, the_DT_23_146)	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1	0.6577376960677589	0.3797	260	0.8125	(Dhoni; completed; his 4,000 runs)	false	false	Dhoni , when he was on 4 during his innings of 23 against Sri Lanka at R.Premadasa Stadium , Colombo on Saturday , completed his 4,000 runs in ODIs .	punct(Dhoni_NNS_0_0, ,_,_1_6); advmod(was_VBD_4_16, when_WRB_2_8); nsubj(was_VBD_4_16, he_PRP_3_13); prep(was_VBD_4_16, on_IN_5_20); prep(was_VBD_4_16, during_IN_7_25); prep(was_VBD_4_16, at_IN_15_68); pobj(on_IN_5_20, 4_CD_6_23); pobj(during_IN_7_25, innings_NN_9_36); poss(innings_NN_9_36, his_PRP$_8_32); prep(innings_NN_9_36, of_IN_10_44); prep(innings_NN_9_36, against_IN_12_50); pobj(of_IN_10_44, 23_CD_11_47); pobj(against_IN_12_50, Lanka_NNP_14_62); nn(Lanka_NNP_14_62, Sri_NNP_13_58); pobj(at_IN_15_68, Stadium_NNP_17_83); nn(Stadium_NNP_17_83, R.Premadasa_NNP_16_71); punct(Stadium_NNP_17_83, ,_,_18_91); appos(Stadium_NNP_17_83, Colombo_NNP_19_93); prep(Colombo_NNP_19_93, on_IN_20_101); pobj(on_IN_20_101, Saturday_NNP_21_104); nsubj(completed_VBD_23_115, Dhoni_NNS_0_0); dep(completed_VBD_23_115, was_VBD_4_16); punct(completed_VBD_23_115, ,_,_22_113); dobj(completed_VBD_23_115, runs_NNS_26_135); punct(completed_VBD_23_115, ._._29_148); poss(runs_NNS_26_135, his_PRP$_24_125); num(runs_NNS_26_135, 4,000_CD_25_129); prep(runs_NNS_26_135, in_IN_27_140); pobj(in_IN_27_140, ODIs_NNP_28_143)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3797	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
1	0.6577376960677589	0.3797	261	0.8130841121495327	(Dominion Textile Inc. holders; adopted; a shareholder-rights plan)	false	false	Dominion Textile Inc. holders adopted a shareholder-rights plan at the annual meeting .	nn(holders_NNS_3_22, Dominion_NNP_0_0); nn(holders_NNS_3_22, Textile_NNP_1_9); nn(holders_NNS_3_22, Inc._NNP_2_17); nsubj(adopted_VBD_4_30, holders_NNS_3_22); dobj(adopted_VBD_4_30, plan_NN_7_59); prep(adopted_VBD_4_30, at_IN_8_64); punct(adopted_VBD_4_30, ._._12_86); det(plan_NN_7_59, a_DT_5_38); nn(plan_NN_7_59, shareholder-rights_NNS_6_40); pobj(at_IN_8_64, meeting_NN_11_78); det(meeting_NN_11_78, the_DT_9_67); amod(meeting_NN_11_78, annual_JJ_10_71)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3797	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
1	0.6577376960677589	0.3797	262	0.8136645962732919	(He; completed; his move)	false	false	He completed his move to Premier League side Fulham on 4 June 2008 , on a two-year deal , for an undisclosed fee .	nsubj(completed_VBD_1_3, He_PRP_0_0); dobj(completed_VBD_1_3, move_NN_3_17); punct(completed_VBD_1_3, ,_,_13_67); prep(completed_VBD_1_3, on_IN_14_69); punct(completed_VBD_1_3, ,_,_18_88); prep(completed_VBD_1_3, for_IN_19_90); punct(completed_VBD_1_3, ._._23_113); poss(move_NN_3_17, his_PRP$_2_13); prep(move_NN_3_17, to_TO_4_22); prep(move_NN_3_17, on_IN_9_52); pobj(to_TO_4_22, Fulham_NNP_8_45); nn(Fulham_NNP_8_45, Premier_NNP_5_25); nn(Fulham_NNP_8_45, League_NNP_6_33); nn(Fulham_NNP_8_45, side_NN_7_40); pobj(on_IN_9_52, June_NNP_11_57); num(June_NNP_11_57, 4_CD_10_55); num(June_NNP_11_57, 2008_CD_12_62); pobj(on_IN_14_69, deal_NN_17_83); det(deal_NN_17_83, a_DT_15_72); amod(deal_NN_17_83, two-year_JJ_16_74); pobj(for_IN_19_90, fee_NN_22_109); det(fee_NN_22_109, an_DT_20_94); amod(fee_NN_22_109, undisclosed_JJ_21_97)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3797	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
1	0.6577376960677589	0.3797	263	0.8142414860681114	(He; played; eleven seasons)	false	false	He played eleven seasons in the majors as an outfielder for the Milwaukee Braves , Houston Astros , Cleveland Indians , Washington Senators , and Chicago White Sox .	nsubj(played_VBD_1_3, He_PRP_0_0); dobj(played_VBD_1_3, seasons_NNS_3_17); prep(played_VBD_1_3, in_IN_4_25); prep(played_VBD_1_3, as_IN_7_39); punct(played_VBD_1_3, ,_,_23_140); cc(played_VBD_1_3, and_CC_24_142); conj(played_VBD_1_3, Sox_NNPS_27_160); punct(played_VBD_1_3, ._._28_164); num(seasons_NNS_3_17, eleven_CD_2_10); pobj(in_IN_4_25, majors_NNS_6_32); det(majors_NNS_6_32, the_DT_5_28); pobj(as_IN_7_39, outfielder_NN_9_45); det(outfielder_NN_9_45, an_DT_8_42); prep(outfielder_NN_9_45, for_IN_10_56); pobj(for_IN_10_56, Braves_NNP_13_74); det(Braves_NNP_13_74, the_DT_11_60); nn(Braves_NNP_13_74, Milwaukee_NNP_12_64); punct(Braves_NNP_13_74, ,_,_14_81); conj(Braves_NNP_13_74, Astros_NNPS_16_91); punct(Braves_NNP_13_74, ,_,_17_98); conj(Braves_NNP_13_74, Indians_NNPS_19_110); punct(Braves_NNP_13_74, ,_,_20_118); conj(Braves_NNP_13_74, Senators_NNPS_22_131); nn(Astros_NNPS_16_91, Houston_NNP_15_83); nn(Indians_NNPS_19_110, Cleveland_NNP_18_100); nn(Senators_NNPS_22_131, Washington_NNP_21_120); nn(Sox_NNPS_27_160, Chicago_NNP_25_146); nn(Sox_NNPS_27_160, White_NNP_26_154)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3797	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
1	0.6577376960677589	0.3797	264	0.8148148148148148	(He; replaced; Jonathan Groff)	false	false	He replaced Jonathan Groff in the Broadway production of the musical Spring Awakening , in the lead role of Melchior Gabor , on May 23 2008 .	nsubj(replaced_VBD_1_3, He_PRP_0_0); dobj(replaced_VBD_1_3, Groff_NNP_3_21); prep(replaced_VBD_1_3, in_IN_4_27); punct(replaced_VBD_1_3, ,_,_13_86); prep(replaced_VBD_1_3, in_IN_14_88); punct(replaced_VBD_1_3, ._._26_140); nn(Groff_NNP_3_21, Jonathan_NNP_2_12); pobj(in_IN_4_27, production_NN_7_43); det(production_NN_7_43, the_DT_5_30); nn(production_NN_7_43, Broadway_NNP_6_34); prep(production_NN_7_43, of_IN_8_54); pobj(of_IN_8_54, Awakening_NN_12_76); det(Awakening_NN_12_76, the_DT_9_57); amod(Awakening_NN_12_76, musical_JJ_10_61); nn(Awakening_NN_12_76, Spring_NNP_11_69); pobj(in_IN_14_88, role_NN_17_100); det(role_NN_17_100, the_DT_15_91); amod(role_NN_17_100, lead_JJ_16_95); prep(role_NN_17_100, of_IN_18_105); punct(role_NN_17_100, ,_,_21_123); prep(role_NN_17_100, on_IN_22_125); pobj(of_IN_18_105, Gabor_NNP_20_117); nn(Gabor_NNP_20_117, Melchior_NNP_19_108); pobj(on_IN_22_125, May_NNP_23_128); num(May_NNP_23_128, 2008_CD_25_135); number(2008_CD_25_135, 23_CD_24_132)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3797	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
1	0.6572154096707211	0.1349	265	0.8153846153846154	(the investors; would pay only a symbolic one lira for; the station)[attrib=Florio Fiorini said]	false	true	Florio Fiorini , managing director of Geneva-based Sasea , said the investors would pay only a symbolic one lira for the station , " but we have agreed to raise the capital that will enable the company to continue operating .	nn(Fiorini_NNP_1_7, Florio_NNP_0_0); punct(Fiorini_NNP_1_7, ,_,_2_15); appos(Fiorini_NNP_1_7, director_NN_4_26); punct(Fiorini_NNP_1_7, ,_,_8_57); amod(director_NN_4_26, managing_VBG_3_17); prep(director_NN_4_26, of_IN_5_35); pobj(of_IN_5_35, Sasea_NNP_7_51); amod(Sasea_NNP_7_51, Geneva-based_JJ_6_38); nsubj(said_VBD_9_59, Fiorini_NNP_1_7); ccomp(said_VBD_9_59, pay_VB_13_84); punct(said_VBD_9_59, ._._40_224); det(investors_NNS_11_68, the_DT_10_64); nsubj(pay_VB_13_84, investors_NNS_11_68); aux(pay_VB_13_84, would_MD_12_78); dobj(pay_VB_13_84, lira_NN_18_108); prep(pay_VB_13_84, for_IN_19_113); punct(pay_VB_13_84, ,_,_22_129); punct(pay_VB_13_84, "_``_23_131); cc(pay_VB_13_84, but_CC_24_133); conj(pay_VB_13_84, agreed_VBN_27_145); advmod(lira_NN_18_108, only_RB_14_88); det(lira_NN_18_108, a_DT_15_93); amod(lira_NN_18_108, symbolic_JJ_16_95); num(lira_NN_18_108, one_CD_17_104); pobj(for_IN_19_113, station_NN_21_121); det(station_NN_21_121, the_DT_20_117); nsubj(agreed_VBN_27_145, we_PRP_25_137); aux(agreed_VBN_27_145, have_VBP_26_140); xcomp(agreed_VBN_27_145, raise_VB_29_155); aux(raise_VB_29_155, to_TO_28_152); dobj(raise_VB_29_155, capital_NN_31_165); det(capital_NN_31_165, the_DT_30_161); rcmod(capital_NN_31_165, enable_VB_34_183); nsubj(enable_VB_34_183, that_WDT_32_173); aux(enable_VB_34_183, will_MD_33_178); xcomp(enable_VB_34_183, continue_VB_38_205); det(company_NN_36_194, the_DT_35_190); nsubj(continue_VB_38_205, company_NN_36_194); aux(continue_VB_38_205, to_TO_37_202); xcomp(continue_VB_38_205, operating_VBG_39_214)	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.1349	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
